cell_id,night_light_avg
5288,10.074999809265137
5100,44.83433151245117
5289,30.454334259033203
5101,29.921499252319336
5195,22.981666564941406
5196,64.34200286865234
5290,94.7959976196289
4819,46.003501892089844
5007,36.89966583251953
4725,49.66083526611328
4913,42.764583587646484
4726,56.24416732788086
4820,56.29999923706055
5008,41.813499450683594
4914,52.56175231933594
4727,58.98849868774414
4915,63.99250030517578
4443,48.101165771484375
4444,46.24616622924805
4538,52.00983428955078
4632,62.715667724609375
4445,49.20633316040039
4539,50.11166763305664
4633,60.202667236328125
4446,57.715667724609375
4540,53.30550003051758
4634,60.950164794921875
5102,40.9461669921875
5103,48.90733337402344
5197,56.795249938964844
5291,56.28233337402344
5198,48.771751403808594
5104,51.02399826049805
5292,44.59716796875
5199,43.254913330078125
5293,42.963165283203125
5105,46.72200012207031
4821,63.4808349609375
5009,50.53900146484375
4728,61.88050079345703
4822,66.83450317382812
5010,55.0446662902832
4916,66.09083557128906
4917,61.98066711425781
4823,66.04216766357422
5011,50.44633483886719
4729,60.8918342590332
4635,62.00816345214844
4447,66.94633483886719
4541,61.83683395385742
4636,56.29058074951172
4448,65.48683166503906
4542,61.300167083740234
4449,61.4010009765625
4543,56.13716506958008
4637,49.446502685546875
4544,51.98099899291992
3029,23.48550033569336
3030,35.38483428955078
3124,23.604999542236328
3031,54.17716598510742
2749,46.899497985839844
2655,44.067501068115234
2843,42.864418029785156
2938,49.165164947509766
2750,43.67100143432617
2844,40.29374694824219
2656,45.04650115966797
2657,47.29366683959961
2751,47.87483215332031
2939,42.62216567993164
3503,50.04683303833008
3504,52.66233444213867
3125,30.253250122070312
3032,49.417667388916016
3126,29.320833206176758
3033,34.04650115966797
3127,21.2723331451416
3034,26.570167541503906
2845,48.547332763671875
2658,41.641998291015625
2752,45.7234992980957
2846,55.564918518066406
2940,44.590667724609375
2753,45.79633331298828
2659,38.09516525268555
2941,35.193668365478516
2847,53.411415100097656
2848,45.22016906738281
3035,
3410,31.981666564941406
3505,52.355499267578125
3411,32.77033233642578
3506,48.519832611083984
3412,30.351667404174805
3507,45.533164978027344
3413,39.31566619873047
2942,
2660,34.61050033569336
2754,42.944332122802734
2755,36.16400146484375
2661,32.416831970214844
2849,38.91133117675781
2662,33.43283462524414
2756,36.11366653442383
3414,28.646499633789062
3508,38.19300079345703
3509,42.88349914550781
3415,27.154666900634766
3510,53.36766815185547
3511,
4157,47.77366638183594
4251,53.2938346862793
4345,67.11575317382812
4158,64.91633605957031
4346,63.290000915527344
4252,55.37666702270508
4159,55.384498596191406
4347,53.16816711425781
4253,48.5543327331543
4348,41.25066375732422
4065,56.64033508300781
3877,
3972,40.87733459472656
4066,47.046669006347656
3878,25.602500915527344
4067,44.79999923706055
3879,38.20766830444336
3973,46.8043327331543
3880,47.697418212890625
3974,44.98433303833008
3690,24.045249938964844
3596,21.28350067138672
3784,29.54050064086914
3691,41.185081481933594
3597,61.45033264160156
3785,42.529666900634766
3692,54.77799987792969
3598,71.61033630371094
4160,44.36516571044922
4254,43.04499816894531
4349,40.094417572021484
4255,43.0625
4161,42.498165130615234
4350,39.74591827392578
4162,33.66450119018555
4256,34.53900146484375
4351,48.065834045410156
4163,39.79199981689453
4068,39.53300094604492
3975,44.07699966430664
4069,44.27391815185547
3881,40.380165100097656
3976,43.563499450683594
3882,41.708831787109375
4070,50.842918395996094
3977,53.0087776184082
3883,53.49416732788086
4071,64.49800109863281
3786,47.61466598510742
3693,58.607582092285156
3787,43.04833221435547
3599,68.62616729736328
3694,47.774085998535156
3600,51.7130012512207
3788,41.82266616821289
3601,46.018333435058594
3789,50.893333435058594
3695,45.1407470703125
4257,42.44900131225586
4164,54.67216491699219
