cell_id,centroid_lat,centroid_lon,noise_night_count,peak_hour
2088,40.58671458397771,-74.12260147633135,0,-1
2089,40.59121849608884,-74.12254260655627,0,-1
2183,40.59117346221273,-74.11663446776295,0,-1
2277,40.59112812619533,-74.11072634236103,1,23
2278,40.595632020428425,-74.1106666665892,2,22
2184,40.5956773636118,-74.11657518833682,0,-1
2090,40.59572240460613,-74.12248372347928,0,-1
2279,40.60013591106567,-74.110606977333,6,22
2466,40.59554042750257,-74.09884966363663,77,22
2372,40.59558637505801,-74.10475815832596,11,22
2467,40.6000443036627,-74.09878918152025,31,22
2373,40.600090258480584,-74.10469807263794,5,22
2561,40.599998046614076,-74.0928803040695,43,22
2562,40.60450191186519,-74.09281941177181,70,0
2374,40.60459413830626,-74.10463797337256,1,22
2468,40.60454817622499,-74.09872868573699,19,0
2563,40.609005773517374,-74.0927585057141,15,22
2375,40.609098014534915,-74.10457786052632,6,23
1903,40.60031549903818,-74.13424273009586,90,23
1997,40.60027105540419,-74.12833377198686,75,22
1810,40.60486356283251,-74.14009398124844,46,0
1998,40.60477496380585,-74.12827525882753,97,22
1904,40.60481941446441,-74.1341846134715,79,0
1999,40.60927886861427,-74.12821673244564,220,23
1811,40.609367481644206,-74.14003624811912,74,23
1905,40.609323326298366,-74.13412648371424,36,22
2000,40.61378276982938,-74.12815819283787,37,0
1812,40.61387139686446,-74.13997850194309,41,22
2091,40.600226309529475,-74.12242482709702,7,0
2185,40.60018126141597,-74.11651589551587,4,0
2280,40.60463979810698,-74.11054727458898,4,22
2186,40.604685155625155,-74.11645658929667,78,22
2092,40.60473021085876,-74.12236591740601,64,23
2281,40.60914368155223,-74.1104875583537,0,-1
2093,40.6092341085939,-74.12230699440296,133,23
2187,40.60918904623923,-74.11639726967576,54,22
2282,40.613647561401336,-74.1104278286237,17,22
2094,40.613738002734785,-74.12224805808437,70,23
2469,40.6090520451893,-74.09866817628328,25,0
2564,40.61350963157052,-74.09269758589294,0,-1
2376,40.613601887166475,-74.10451773409578,64,22
2470,40.61355591055553,-74.09860765315567,92,22
2565,40.61801348602451,-74.09263665230472,134,23
2471,40.61805977232358,-74.09854711635063,34,23
2377,40.61810575620081,-74.10445759407746,33,22
2472,40.622563630493374,-74.09848656586473,33,23
2378,40.62260962163785,-74.10439744046789,11,23
2566,40.62251733687925,-74.09257570494597,43,22
1906,40.61382723453992,-74.13406834082065,69,22
2001,40.618286667451066,-74.12809964000081,25,22
1813,40.618375308493135,-74.13992074271704,34,22
1907,40.618331139188996,-74.13401018478743,56,22
2002,40.622790561479235,-74.12804107393112,72,22
1814,40.62287921653015,-74.13986297043765,37,22
1908,40.62283504024548,-74.13395201561119,80,22
1815,40.6273831209754,-74.13980518510154,99,0
2003,40.62729445191378,-74.12798249462534,140,0
1909,40.62733893770926,-74.1338938332886,117,0
2188,40.6136929332581,-74.11633793664976,7,22
2283,40.61815143765419,-74.11036808539555,0,-1
2095,40.61824189328131,-74.12218910844686,54,22
2189,40.61819681668169,-74.11627859021523,5,22
2284,40.62265531031068,-74.11030832866577,38,22
2096,40.622745780233366,-74.12213014548706,20,22
2190,40.622700696509845,-74.11621923036871,0,-1
2285,40.6271591793707,-74.11024855843095,28,23
2097,40.62724966359086,-74.12207116920153,113,23
2191,40.62720457274251,-74.11615985710684,94,22
2473,40.62706748506476,-74.09842600169442,113,22
2567,40.62702118413464,-74.09251474381313,49,22
2379,40.627113483477444,-74.10433727326358,69,22
2568,40.63152502779058,-74.09245376890276,41,22
2474,40.63157133603765,-74.09836542383623,112,22
2380,40.63161734171953,-74.10427709246109,45,0
2569,40.63602886784695,-74.09239278021126,60,22
2475,40.636075183411975,-74.09830483228664,25,22
2381,40.63612119636399,-74.1042168980569,13,1
2570,40.640532704303645,-74.09233177773513,82,22
1524,40.58697840045603,-74.15804820767009,133,22
1618,40.58693518629968,-74.15214038668769,97,22
1712,40.58689167003806,-74.14623257855635,30,22
1619,40.59143913328108,-74.15208349826125,81,23
1713,40.5913956101409,-74.14617529385352,12,23
1525,40.591482354268265,-74.15799171552331,114,22
1526,40.59598630449218,-74.15793521061171,24,23
1620,40.59594307667326,-74.15202659698049,0,-1
1714,40.5958995466536,-74.14611799620685,0,-1
1621,40.60044701647611,-74.1519696828421,0,-1
1245,40.60061814157237,-74.1756057994717,0,-1
1339,40.60057581367767,-74.1696967513364,17,0
1434,40.60503713336156,-74.16373158189391,53,22
1340,40.60507977024842,-74.16964101399175,46,0
1246,40.60512210483337,-74.17555045868504,1,3
1341,40.60958372323236,-74.16958526405169,43,23
1247,40.609626064508426,-74.17549510539254,0,-1
1435,40.60954107960659,-74.16367543530947,42,22
1248,40.61413002059744,-74.17543973959104,3,2
1342,40.61408767262935,-74.16952950151297,57,22
1151,40.600660167211025,-74.18151486010959,4,6
963,40.600743311712854,-74.193333018535,26,23
1058,40.60520586708999,-74.18736938549947,0,-1
964,40.605247294758,-74.19327886744144,0,-1
1152,40.60516413711451,-74.18145991588413,0,-1
1059,40.60970984000401,-74.18731482551172,0,-1
965,40.609751274219825,-74.1932247041108,0,-1
1153,40.60966810343293,-74.18140495924244,0,-1
966,40.61425525009823,-74.19317052854002,2,0
1060,40.61421380933373,-74.18726025319421,2,2
1715,40.600403479576066,-74.14606068561302,0,-1
1527,40.60049025112766,-74.15787869293206,0,-1
1528,40.604994194174644,-74.15782216248107,19,22
1716,40.6049074089082,-74.14600336206873,22,22
1622,40.604950952689556,-74.1519127558428,1,23
1529,40.60949813363298,-74.15776561925547,79,22
1623,40.609454885313454,-74.15185581597933,10,0
1717,40.60941133464989,-74.1459460255707,22,22
1530,40.614002069502604,-74.15770906325199,16,22
1718,40.613915256801036,-74.14588867611553,141,22
1436,40.61404502226378,-74.16361927603674,56,22
1437,40.61854896133306,-74.16356310407254,138,23
1343,40.618591618439325,-74.1694737263724,5,3
1249,40.61863397310032,-74.17538436127731,0,-1
1344,40.623095560662186,-74.16941793862675,27,23
1438,40.623052896814315,-74.16350691941362,215,23
1250,40.62313792201696,-74.17532897044819,0,-1
1251,40.62764186734724,-74.17527356710043,9,0
1345,40.62759949929777,-74.16936213827279,0,-1
1439,40.62755682870745,-74.16345072205671,195,1
1154,40.61417206616618,-74.18134999018133,0,-1
1155,40.618676025314194,-74.18129500869766,0,-1
1061,40.61871777507908,-74.18720566854377,0,-1
967,40.61875922239313,-74.19311634072594,1,0
1156,40.623179980876834,-74.18124001478824,0,-1
968,40.6232631911044,-74.19306214066542,0,-1
1062,40.623221737239916,-74.18715107155721,0,-1
1063,40.62772569581619,-74.1870964622314,0,-1
1157,40.627683932854,-74.18118500844987,3,22
969,40.627767156231954,-74.19300792835537,0,-1
1624,40.613958814347725,-74.15179886324839,25,22
1625,40.61846273979228,-74.15174189764672,30,22
1719,40.61841917536153,-74.14583131370001,23,22
1531,40.618506001783416,-74.15765249446743,103,22
1626,40.62296666164698,-74.15168491917095,42,1
1720,40.622923090331284,-74.14577393832079,22,1
1532,40.62300993047529,-74.15759591289844,216,3
1721,40.6274270017102,-74.14571654997454,136,23
1627,40.627470579911765,-74.15162792781787,258,22
1533,40.62751385557814,-74.15753931854182,216,0
1628,40.6319744945865,-74.15157092358416,97,0
1722,40.63193090949817,-74.14565914865797,58,23
1534,40.63201777709187,-74.15748271139428,208,23
1629,40.63607808365924,-74.15131516467437,116,23
1723,40.6364346391914,-74.14560127169501,84,23
1535,40.636173133401975,-74.15753696989981,184,22
1346,40.632103434346064,-74.16930632530735,3,2
1440,40.63206075701235,-74.16339451199858,138,23
1252,40.63214580909111,-74.17521815123087,0,-1
1253,40.63664974724843,-74.17516272283628,0,-1
1347,40.63660736580692,-74.16925049972714,276,23
1441,40.63653834049364,-74.16336649841053,331,23
1348,40.640425921216774,-74.16930206993487,123,22
1442,40.64032754202182,-74.16372858011042,48,0
1254,40.64108197789306,-74.1750676891156,1,1
970,40.63227111777571,-74.1929537037926,0,-1
1064,40.63222965080778,-74.18704184056321,0,-1
1158,40.63218788124563,-74.1811299896794,0,-1
1065,40.63673360221459,-74.18698720654947,0,-1
1159,40.636691826051596,-74.18107495847366,1,2
971,40.636440399260714,-74.19224994436696,0,-1
1160,40.64109994962648,-74.18108683438169,0,-1
1066,40.64091362362303,-74.1865444892125,1,1
5087,40.545893704310735,-73.93478609977194,0,-1
5088,40.549094483659225,-73.93413260423945,0,-1
5276,40.55031191797832,-73.92296220662564,0,-1
5182,40.54933277959622,-73.92849190310454,0,-1
5183,40.55354354113788,-73.92815668587217,7,6
4993,40.54503723231357,-73.93890462852336,0,-1
4994,40.54918252585515,-73.93866063676003,0,-1
4995,40.553395315534964,-73.9386166889451,0,-1
5277,40.55348860723315,-73.92225220282478,0,-1
5089,40.55359817335339,-73.93406118514153,1,5
5184,40.55786181604133,-73.92786097845604,2,5
5278,40.55799227597989,-73.9221799765718,8,22
5090,40.556675581455686,-73.9336227573682,0,-1
5279,40.56118521953964,-73.9219977251193,0,-1
4906,40.57690084668481,-73.94568963650241,31,22
5000,40.576944107698715,-73.93963450145156,0,-1
4812,40.57648899704711,-73.9514970660444,419,23
5001,40.579734225602415,-73.93952681206024,37,22
4907,40.580009269317415,-73.94562958716877,6,23
4813,40.58043028168106,-73.95142254790886,144,23
4435,40.57314813464231,-73.97530949145283,1,3
4529,40.57353917560441,-73.9695755485228,0,-1
4436,40.57649084112713,-73.97504963896729,69,22
4624,40.576385415482285,-73.96323647673567,1010,23
4530,40.57643827927683,-73.96914305004307,370,0
4718,40.576388583937344,-73.95737202983518,299,23
4437,40.58099456822322,-73.97498089484628,42,23
5094,40.576970548190836,-73.93398219020041,0,-1
5095,40.57973599854942,-73.93429846988613,4,0
4531,40.58094199806447,-73.96907390993366,151,23
4625,40.58088912591374,-73.96316694064181,519,23
4719,40.5808359517734,-73.95725998706023,414,22
4438,40.58549829170022,-73.97491213519392,61,23
4532,40.5854457132319,-73.96900475420344,318,22
4626,40.5853928327239,-73.96309738883772,126,0
4439,40.590002011558,-73.9748433600062,88,23
4627,40.58989653591262,-73.96302782131939,146,22
4533,40.589949424779014,-73.96893558284842,1282,22
4534,40.59445313270569,-73.96886639586465,98,22
2743,40.573981830386934,-74.0830305961447,0,-1
2744,40.57745346715909,-74.08145556516108,9,23
2838,40.578514221125346,-74.0769901869419,1,5
2745,40.58188918788363,-74.08130919247048,22,3
2839,40.58197560702713,-74.07557984622694,1,0
2934,40.58663833726465,-74.06994400219418,10,22
2746,40.58639305277172,-74.08124756287553,0,-1
2840,40.58634591140042,-74.07533991593704,0,-1
2935,40.590802314286755,-74.0693698470262,41,23
2747,40.59089691405933,-74.08118591935563,12,22
2841,40.590849765236555,-74.07527787618194,108,23
2936,40.59530615702113,-74.06930739693199,181,23
2748,40.59540077174634,-74.0811242619073,173,23
2842,40.595353615471126,-74.07521582240888,140,23
2937,40.599809996152835,-74.06924493272673,15,23
4341,40.57292113840142,-73.98113629365936,0,-1
4153,40.57242768766903,-73.99288997959408,242,22
3965,40.57329839682555,-74.00390876732187,12,22
4059,40.57243119703401,-73.99873926954143,760,23
3966,40.57674912113456,-74.004582814711,93,22
3872,40.57687186571299,-74.01003054334878,13,22
4060,40.57669806903989,-73.99867614904393,992,22
3873,40.58004019637128,-74.00935830163527,10,23
3967,40.58036438070625,-74.00464328338231,42,1
4061,40.58076126468815,-73.99860195655066,86,0
4247,40.57270581392804,-73.98702098195078,75,22
4154,40.57664671498954,-73.9927694985466,1833,0
4342,40.57654310103087,-73.98095624341887,226,22
4248,40.57659270834462,-73.9868610068137,677,22
4155,40.58112077657397,-73.9923833030249,0,-1
4343,40.58104683638772,-73.98088789529027,14,23
4249,40.58131158426332,-73.9865845641797,30,1
4156,40.58576008543786,-73.99270739247513,10,0
4344,40.585550568126564,-73.9808195317197,9,0
4250,40.58560254250861,-73.98672694369141,147,0
4062,40.585245345018876,-73.99761139367988,0,-1
4063,40.5905496958113,-73.9973217143143,0,-1
3970,40.5957991797332,-74.0024158015019,1,23
4064,40.594777130455846,-73.99835463445305,86,22
3971,40.599401977547835,-74.00407902145842,472,22
4814,40.58537176351617,-73.95134225947416,194,23
4908,40.58545594157267,-73.94536370525299,239,22
4720,40.585339650178554,-73.95719003918624,488,23
5002,40.58536721773314,-73.93944120865963,122,0
4815,40.58978985192695,-73.95121234550555,204,23
4909,40.58973605681237,-73.94530463139968,161,0
4721,40.58984334496115,-73.95712007550861,334,22
5003,40.58968195961978,-73.93939693328049,154,22
5004,40.59418562527164,-73.93932576507308,381,0
4816,40.59429353463193,-73.95114196977543,337,23
5284,40.585127012675585,-73.92159564387572,17,23
5190,40.58512103281486,-73.92793515118592,9,22
5096,40.58517437618398,-73.93356565980103,349,23
5285,40.58950439820939,-73.92165080729,15,23
5191,40.589886638978676,-73.92729183733734,52,22
5097,40.58954861900149,-73.93371086978027,37,22
5098,40.5942445408011,-73.93381429129703,140,0
5192,40.59410978429949,-73.92739958203356,57,22
5286,40.59370626271579,-73.9219229762766,0,-1
5193,40.598290237694705,-73.92774335765753,22,1
4910,40.59423973101465,-73.94523385942888,159,0
4722,40.59434703612109,-73.95705009602324,521,22
5005,40.59868928729734,-73.9392545807854,1158,22
4817,40.59879721371303,-73.95107157814407,340,22
4911,40.59874340159192,-73.94516307146735,152,23
4723,40.59885072365828,-73.95698010072611,217,22
4818,40.603300889170136,-73.95100117060738,353,22
4724,40.603354407572596,-73.9569100896132,603,23
4912,40.60324706854408,-73.94509226751094,187,23
5006,40.6031929456968,-73.93918338041341,54,23
4628,40.5944002354798,-73.96295823808283,164,22
4440,40.59450572779645,-73.97477456927923,168,0
4629,40.598903931425326,-73.96288863912396,147,0
4441,40.599009440415465,-73.97470576300898,209,23
4535,40.59895683701183,-73.9687971932481,81,22
4630,40.60340762374911,-73.96281902443884,346,23
4442,40.60351314941492,-73.97463694119149,450,0
4536,40.60346053769733,-73.96872797499482,173,23
4537,40.607964234762065,-73.96865874110077,274,23
4631,40.607911312451016,-73.96274939402346,437,23
5287,40.597998827564794,-73.9208094382573,0,-1
5099,40.59863487083165,-73.93334610618784,528,22
5194,40.603355924759285,-73.92693591187034,0,-1
5288,40.60324240285674,-73.92145548545189,0,-1
5100,40.60318688206785,-73.93355040543238,18,22
5289,40.60752496084505,-73.9214977600276,12,0
5101,40.60764216680217,-73.93320289644285,58,0
5195,40.607587430870275,-73.92729364511484,74,0
5196,40.61209106476367,-73.92722161938475,454,22
5290,40.61203601787175,-73.92131198774612,138,0
4819,40.60780456100314,-73.95093074716132,232,23
5007,40.607696600469865,-73.93911216395296,61,23
4725,40.60785808786393,-73.95684006268044,398,22
4913,40.60775073187099,-73.94502144755563,53,23
4726,40.61236176453216,-73.95677001992381,546,22
4820,40.612308229211905,-73.95086030780182,221,22
5008,40.61220025161648,-73.93904093139994,132,22
4914,40.61225439157257,-73.94495061159735,189,23
4727,40.6168654375772,-73.95669996133927,604,22
4915,40.616758047648695,-73.94487975963196,90,22
4443,40.60801685479474,-73.97456810382282,600,22
4444,40.61252055655477,-73.97449925089894,190,23
4538,40.61246792820593,-73.96858949156197,128,22
4632,40.61241499753094,-73.96267974787374,320,22
4445,40.61702425469493,-73.97443038241595,98,22
4539,40.61697161802881,-73.96852022637442,140,22
4633,40.616918678988796,-73.96261008598567,190,22
4446,40.62152794921509,-73.97436149836979,28,0
4540,40.62147530423059,-73.96845094553417,63,22
4634,40.621422356824425,-73.9625404083553,337,23
5102,40.61214580934605,-73.93313126729923,62,0
5103,40.616649448262194,-73.93305962196936,99,0
5197,40.6165946950282,-73.92714957737883,326,0
5291,40.61653963943689,-73.9212395490683,446,0
5198,40.62109832166372,-73.9270775190929,171,23
5104,40.6211530835505,-73.93298796044908,165,0
5292,40.621043257371866,-73.92116709402087,185,22
5199,40.62560194467013,-73.9270054445228,119,0
5293,40.625546871676576,-73.92109462259968,144,23
5105,40.62565671521083,-73.93291628273427,263,0
4821,40.616811893796374,-73.95078985252484,3,22
5009,40.616703899136496,-73.93896968275024,222,22
4728,40.6213691069989,-73.95662988692276,390,23
4822,40.62131555475637,-73.95071938132624,21,23
5010,40.6212075430298,-73.93889841799977,250,0
4916,40.621261700099225,-73.94480889165538,59,22
4917,40.62576534892409,-73.94473800766353,631,22
4823,40.625819212091834,-73.95064889420203,10,1
5011,40.62571118329629,-73.9388271371444,143,22
4729,40.625872772797166,-73.95655979667022,507,22
4635,40.625926031037736,-73.96247071497851,371,22
4447,40.626031640115166,-73.97429259875656,153,22
4541,40.62597898681117,-73.96838164903716,225,22
4636,40.630429701628636,-73.96240100585133,205,23
4448,40.63053532739503,-73.97422368357225,470,23
4542,40.63048266577045,-73.96831233687942,464,23
4449,40.63503901105457,-73.97415475281288,532,23
4543,40.6349863411083,-73.96824300905692,505,22
4637,40.634933368597,-73.96233128096974,362,23
4544,40.63949001282462,-73.96817366556569,299,23
3029,40.59125406064891,-74.06462454074958,4,0
3030,40.595268478081,-74.06341202619735,297,23
3124,40.596065295871746,-74.0589711994786,0,-1
3031,40.59976222798121,-74.06333612495384,32,23
2749,40.59990462583267,-74.08106259052694,18,22
2655,40.5999514873367,-74.08697144037521,54,0
2843,40.59985746210401,-74.07515375461428,23,23
2938,40.604313831681765,-74.06918245440679,40,0
2750,40.60440847631821,-74.081000905211,4,22
2844,40.60436130513513,-74.07509167279454,52,23
2656,40.60445534522892,-74.08691015156663,82,23
2657,40.60895919952122,-74.08684884890849,155,0
2751,40.60891232320287,-74.08093920595596,180,22
2939,40.608817663607816,-74.06911996196855,37,23
3503,40.60890263512975,-74.03301142653878,0,-1
3504,40.6130302116023,-74.0335976852387,410,23
3125,40.599783113094,-74.05751886212106,0,-1
3032,40.6042660559602,-74.06327325013729,43,22
3126,40.60420160718584,-74.05738477579239,1,22
3033,40.60876988033531,-74.06321036111288,62,22
3127,40.60825091468571,-74.05864098873852,0,-1
3034,40.61310112271434,-74.0635208103915,93,22
2845,40.60886514456436,-74.0750295769461,59,22
2658,40.61346305021349,-74.08678753239722,179,22
2752,40.61341616648651,-74.08087749275816,589,22
2846,40.6133689803916,-74.07496746706538,108,22
2940,40.61332149193087,-74.06905745540844,172,22
2753,40.61792000616904,-74.08081576561412,635,22
2659,40.61796689730565,-74.08672620202933,91,22
2941,40.61771990030079,-74.06915048948785,62,0
2847,40.617872812616746,-74.07490534314874,129,23
2848,40.62236783853441,-74.0748555280377,165,22
3035,40.6165834902622,-74.06486996608804,2,22
3410,40.613778146790786,-74.03793545417092,3,0
3505,40.617533990287995,-74.03353278401575,679,22
3411,40.617664289373465,-74.03868568945892,266,23
3506,40.622037765364375,-74.03346786812591,317,22
3412,40.62211789401485,-74.0390506689505,165,22
3507,40.62654153683135,-74.03340293756541,102,22
3413,40.62655488733635,-74.03897287848486,116,22
2942,40.62130645982657,-74.07073432139234,5,22
2660,40.62247074079756,-74.08666485780125,51,0
2754,40.622423842250356,-74.08075402452027,767,22
2755,40.62692767473036,-74.08069226947302,248,23
2661,40.626974580689165,-74.08660349970944,22,22
2849,40.62685507995685,-74.07512925753544,321,22
2662,40.63147841698032,-74.08654212775036,151,22
2756,40.63143150360896,-74.08063050046883,113,0
3414,40.63092786761167,-74.03845081608857,10,22
3508,40.631045304688804,-74.03333799233052,129,23
3509,40.63554906893663,-74.03327303241744,328,22
3415,40.63523317063598,-74.03743730360964,41,0
3510,40.6400475651918,-74.03318348098611,88,22
3511,40.64326948355834,-74.03246142243444,0,-1
4157,40.59020883890343,-73.99248634794044,72,23
4251,40.59010627884453,-73.9866589608502,177,0
4345,40.590054296247274,-73.98075115270329,703,22
4158,40.59466170023481,-73.99249918242455,189,22
4346,40.59455802074976,-73.9806827582371,534,23
4252,40.594610011563304,-73.9865909626487,135,23
4159,40.59916543750598,-73.99243156521692,317,22
4347,40.599061741633896,-73.9806143483171,205,23
4253,40.59911374066483,-73.98652294908291,381,22
4348,40.60356545889958,-73.98054592293938,233,22
4065,40.59921683215507,-73.99834019662957,315,22
3877,40.60062119083405,-74.00902864320156,11,2
3972,40.60377167446292,-74.00418200365205,300,0
4066,40.60372057393293,-73.99827296059483,315,0
3878,40.60382247274859,-74.01009106181273,199,0
4067,40.60822431209549,-73.99820570936707,1969,23
3879,40.60832622701597,-74.01002460367881,160,23
3973,40.60827542070177,-74.00411514896929,240,23
3880,40.612829977670074,-74.00995813052718,173,23
3974,40.612779163326266,-74.00404827917923,123,0
3690,40.60484819305215,-74.02167524501408,2,1
3596,40.60531451735639,-74.02756885630924,12,6
3784,40.60416390620431,-74.0158853484511,56,22
3691,40.6084269327592,-74.02184355806149,0,-1
3597,40.60847683218378,-74.02775305755549,15,1
3785,40.60837673103586,-74.01593407340607,97,23
3692,40.61293069932922,-74.02177787819821,1,22
3598,40.61298060664012,-74.02768777434207,19,1
4160,40.60366917116086,-73.99236393273061,1220,23
4254,40.603617466149,-73.98645492014896,202,22
4349,40.60806917254671,-73.98047748210006,554,22
4255,40.60812118801567,-73.98638687584287,377,23
4161,40.60817290119936,-73.99229628496175,200,0
4350,40.61257288257516,-73.98040902579508,400,0
4162,40.61267662762137,-73.99222862190642,271,23
4256,40.61262490626479,-73.98631881616079,206,22
4351,40.61707658898482,-73.98034055402056,132,23
4163,40.61718035042676,-73.99216094356075,374,23
4068,40.6127280466426,-73.99813844294243,287,23
3975,40.6172829023363,-74.00398139427799,188,22
4069,40.61723177757421,-73.99807116131704,209,23
3881,40.61733372471079,-74.00989164235398,86,23
3976,40.62178663773177,-74.00391449426172,279,23
3882,40.621837468138,-74.00982513915535,127,23
4070,40.62173550489017,-73.99800386448696,287,23
3977,40.626290369512574,-74.00384757912654,374,23
3883,40.62634120795159,-74.00975862092749,173,0
4071,40.626239228590386,-73.99793655244837,275,0
3786,40.6128804896718,-74.01586799689672,52,22
3693,40.61743446228797,-74.02171218349254,86,23
3787,40.61738424469542,-74.01580190545538,96,23
3599,40.617484377486235,-74.02762247637588,258,22
3694,40.62193822163531,-74.02164647394073,446,22
3600,40.621988144721975,-74.02755716365319,282,23
3788,40.62188799610658,-74.01573579907823,123,22
3601,40.626491908347276,-74.02749183617016,318,23
3789,40.626391743905195,-74.0156696777615,127,23
3695,40.626441977371165,-74.02158074953894,225,22
4257,40.6171286208962,-73.98625074109871,292,0
4164,40.621684069615426,-73.99209324992076,434,23
4352,40.6215802917756,-73.98027206677254,95,22
4258,40.62163233190981,-73.98618265065275,319,22
4165,40.62618778518728,-73.99202554098262,79,0
4259,40.62613603930551,-73.98611454481896,22,0
4353,40.62608399094738,-73.98020356404705,24,22
4166,40.63069149714219,-73.99195781674237,122,22
4260,40.630639743083194,-73.98604642359344,37,0
4354,40.63058768650005,-73.98013504584014,52,23
3790,40.630895488091156,-74.01560354150136,173,23
3696,40.630945729495416,-74.02151501028344,457,0
3602,40.630995668362026,-74.02742649392303,450,23
3603,40.63549942476612,-74.02736113690808,644,22
3791,40.635399228664355,-74.01553739029394,49,1
3697,40.63544947800795,-74.02144925617036,363,0
3792,40.63990296562468,-74.0154712241355,843,0
3698,40.63995322290867,-74.02138348719595,348,23
3604,40.640003177559436,-74.02729576512152,198,23
3793,40.64440669897202,-74.01540504302217,712,22
3978,40.63079409767859,-74.00378064886863,112,23
3884,40.63084494415147,-74.00969208766651,163,23
4072,40.63074294867475,-73.99786922519733,78,23
4073,40.63524666514314,-73.99780188273002,77,23
3885,40.63534867673753,-74.00962553936861,400,0
3979,40.63529782222972,-74.00371370348408,192,0
3886,40.63985240570965,-74.00955897602995,425,0
4074,40.63975037799546,-73.99773452504245,349,0
3980,40.63980154316584,-74.00364674296902,272,0
3887,40.64435613106774,-74.00949239764668,698,23
4918,40.630268994123156,-73.94466710765231,510,22
4730,40.63037643497192,-73.95648969057765,687,22
4824,40.63032286580263,-73.9505783911481,287,23
5012,40.63021481993586,-73.93875584018001,146,23
4919,40.63477263569633,-73.94459619161766,881,0
4731,40.63488009352301,-73.956419568641,349,23
5013,40.634718452948384,-73.93868452710248,99,0
4825,40.63482651588866,-73.95050787216037,1034,23
4920,40.63927627364348,-73.94452525955543,2068,22
4732,40.639383748450335,-73.95634943085615,1807,22
5106,40.63016034324311,-73.93284458882081,128,0
5294,40.63005048235094,-73.92102213480052,92,0
5200,40.63010556404734,-73.92693335366442,1065,22
5107,40.63466396764721,-73.93277287870453,49,23
5201,40.63460917979521,-73.92686124651354,97,22
5295,40.634554089394804,-73.92094963061922,531,22
5108,40.63916758842301,-73.93270115238133,245,1
5296,40.63905769280807,-73.92087711005158,70,22
5202,40.63911279191364,-73.92678912306604,159,23
5203,40.64361640040251,-73.92671698331768,208,0
4450,40.639542691093695,-73.97408580647445,487,22
4638,40.63943703194272,-73.96226154032969,512,22
4545,40.643993680919294,-73.96810430640168,98,22
4639,40.64394069166569,-73.96219178392717,1451,22
4451,40.64404636751227,-73.97401684455302,296,22
4640,40.64844434776579,-73.9621220117581,1665,22
4546,40.648497345392215,-73.96803493156094,339,22
4452,40.6485500403102,-73.97394786704456,424,22
4641,40.652948000242915,-73.96205222381852,1904,22
4547,40.65300100624327,-73.96796554103943,170,0
4826,40.6393301623498,-73.95043733723483,630,22
5014,40.63922208233375,-73.93861319790767,277,22
4921,40.64377990796451,-73.94445431146154,427,0
4733,40.64388739975379,-73.95627927721911,874,22
4827,40.64383380518594,-73.95036678636733,919,22
4922,40.64828353865929,-73.94438334733192,506,22
4734,40.64839104743326,-73.95620910772581,638,22
4828,40.64833744439698,-73.9502962195538,1171,23
4923,40.65278716572774,-73.94431236716244,599,22
4829,40.65284107998279,-73.95022563679022,1584,23
5297,40.64356129259062,-73.92080457309338,28,22
5015,40.64372570809185,-73.93854185259151,192,6
5109,40.6436712055704,-73.932629409847,227,23
5204,40.648120005261724,-73.92664482726437,316,22
5016,40.6482293302226,-73.93847049114987,67,22
5110,40.64817481908927,-73.93255765109743,145,22
5298,40.648064888742354,-73.9207320197405,144,22
5205,40.65262360649115,-73.9265726549019,691,0
5111,40.65267842897952,-73.9324858761285,480,23
5017,40.65273294872584,-73.93839911357858,598,23
5299,40.65256848126315,-73.92065944998865,175,22
5300,40.65707207015291,-73.92058686383378,870,0
5018,40.65723656360149,-73.93832771987357,982,23
5112,40.65718203524102,-73.93241408493603,264,23
5206,40.65712720409068,-73.92650046622614,536,22
5113,40.661685637873674,-73.93234227751587,428,22
5207,40.661630798060216,-73.92642826123287,1034,22
5019,40.66174017484945,-73.93825631003068,661,23
5301,40.66157565541149,-73.92051426127156,1105,0
5020,40.66624378246958,-73.93818488404578,587,23
4735,40.65289469148864,-73.95613892237219,2072,22
4924,40.65729078916971,-73.94424137094902,95,22
4830,40.65734471194328,-73.95015503807248,1605,4
4736,40.65739833191982,-73.95606872115421,884,22
4925,40.66179440898514,-73.94417035868749,832,22
4737,40.66190196872668,-73.9559985040678,381,23
4831,40.66184834027834,-73.95008442339649,1580,22
4926,40.66629802517388,-73.94409933037385,394,22
4832,40.66635196498785,-73.95001379275817,617,23
4738,40.66640560190914,-73.95592827110889,930,22
4453,40.653053709487374,-73.97387887394511,34,22
4454,40.65755737504368,-73.97380986525069,26,23
4548,40.657504663472366,-73.96789613483311,1,22
4642,40.657451649096956,-73.96198242010435,1233,22
4455,40.66206103697902,-73.97374084095726,0,-1
4643,40.66195529432782,-73.9619126006116,1006,23
4549,40.66200831707937,-73.96782671293803,1,22
4644,40.66645893593537,-73.96184276533617,362,22
4456,40.66656469529327,-73.9736718010609,18,23
4550,40.666511967064196,-73.96775727535014,0,-1
5302,40.66607923703881,-73.92044164229785,915,0
5208,40.66613438839964,-73.92635603991795,754,22
5114,40.666189236877365,-73.93227045386388,1365,22
5115,40.67069283225198,-73.9321986139759,1076,23
5209,40.670637975108825,-73.92628380227715,1005,23
5303,40.67058281503473,-73.92036900690842,800,23
