cell_id,centroid_lat,centroid_lon,noise_night_count,peak_hour,night_light_avg,high_noise_risk,noise_night_count_log1p
7307,40.80561510754335,-73.79304561472682,0,-1,46.96549987792969,0,0.0
7214,40.808582371874266,-73.79924004743599,5,1,17.496999740600586,0,1.791759469228055
7120,40.81028269305078,-73.8045751486444,35,22,46.96549987792969,0,3.58351893845611
7215,40.814643301418535,-73.80104543062572,5,0,46.96549987792969,0,1.791759469228055
7121,40.81362180936129,-73.80571435446556,50,0,23.01766586303711,0,3.9318256327243257
7216,40.81676110718308,-73.80043387354871,3,0,46.96549987792969,0,1.3862943611198906
6558,40.81866191451453,-73.84096687194484,47,1,55.58366394042969,0,3.871201010907891
6746,40.818330587134135,-73.82904526567681,0,-1,27.043500900268555,0,0.0
6559,40.82295697752282,-73.84099997278665,11,1,74.4280014038086,0,2.4849066497880004
6653,40.82289392967071,-73.83489417238344,25,23,52.15283203125,0,3.258096538021482
6747,40.82283390453824,-73.82896605790705,68,23,38.77983474731445,0,4.23410650459726
6560,40.82747059017247,-73.84056246240866,11,22,82.72149658203125,0,2.4849066497880004
6654,40.82739725289608,-73.83481534753204,38,0,54.06533432006836,0,3.6635616461296463
6748,40.82733721828877,-73.82888683221388,364,22,44.602664947509766,0,5.8998973535824915
6561,40.83196374034572,-73.84060328807823,2,3,66.97883605957031,0,1.0986122886681098
6655,40.83190057246902,-73.83473650484332,40,23,45.80649948120117,0,3.713572066704308
6373,40.83207887699405,-73.85252336028383,671,22,67.80266571044922,1,6.51025834052315
6279,40.83213770258524,-73.85845234735794,544,23,75.56916809082031,1,6.300785794663244
6280,40.83664105593449,-73.85837509096541,312,23,75.85066986083984,0,5.746203190540153
6374,40.836582221058194,-73.85244570284998,1039,22,70.5086669921875,1,6.946975992135418
6468,40.83652308150683,-73.84651633230891,411,0,74.80750274658203,0,6.021023349349527
6281,40.84114440563609,-73.85829781708921,606,22,84.63583374023438,1,6.408528791059498
6375,40.84108556147344,-73.85236802784173,1001,22,70.40799713134766,1,6.90975328164481
6469,40.84102641258765,-73.84643825617316,477,22,75.91708374023438,1,6.169610732491456
6282,40.84564775168992,-73.85822052572489,448,22,73.96383666992188,0,6.1070228877422545
6376,40.84558889823968,-73.85229033525464,249,23,60.147499084472656,0,5.521460917862246
6937,40.83154255719524,-73.81744132170905,354,0,34.215667724609375,0,5.872117789475416
6844,40.83628347660334,-73.8227990277025,255,23,40.35350036621094,0,5.545177444479562
6938,40.83617747978296,-73.81799613608862,64,22,28.70916748046875,0,4.174387269895637
6939,40.84067028636162,-73.81748946215629,31,0,25.613832473754883,0,3.4657359027997265
6845,40.840786769865744,-73.82271934710232,96,22,34.845333099365234,0,4.574710978503383
6846,40.845290059472816,-73.82263964846959,198,23,36.08250045776367,0,5.293304824724492
6940,40.845196420933824,-73.8171362114295,224,22,25.614334106445312,0,5.41610040220442
6749,40.83184052838561,-73.82880758859274,298,23,43.88949966430664,0,5.700443573390687
6562,40.83644987999127,-73.84072719608459,142,1,46.96549987792969,0,4.962844630259907
6656,40.83640388838942,-73.83465764431268,408,0,45.47783279418945,0,6.013715156042802
6750,40.83634383482863,-73.82872832703897,190,23,46.96549987792969,0,5.25227342804663
6657,40.84090720065716,-73.83457876593556,355,22,59.99100112915039,0,5.87493073085203
6751,40.84084713761774,-73.82864904754803,351,22,44.37916564941406,0,5.863631175598097
6563,40.84100186685892,-73.84052009329099,28,1,87.15499877929688,0,3.367295829986474
6752,40.84535043675282,-73.82856975011524,392,22,51.26333236694336,0,5.973809611869261
6564,40.84547027702816,-73.84043000715509,1,23,91.07566833496094,0,0.6931471805599453
6658,40.84541050927214,-73.83449986970733,228,22,67.17466735839844,0,5.43372200355424
6470,40.84552974001821,-73.84636016236779,242,22,80.41183471679688,0,5.493061443340548
6377,40.8500922313568,-73.85221262508412,221,22,49.96200180053711,0,5.402677381872279
6283,40.850151094095885,-73.85814321686789,250,22,50.896331787109375,0,5.5254529391317835
6471,40.85003306379841,-73.84628205088825,98,23,75.23858642578125,0,4.59511985013459
6378,40.85459556082469,-73.85213489732568,229,22,52.96366500854492,0,5.438079308923196
6284,40.85465443285385,-73.85806589051379,480,23,51.40900039672852,1,6.175867270105761
6472,40.85453638392813,-73.84620392173002,46,23,67.46141815185547,0,3.8501476017100584
6379,40.85909888664324,-73.8520571519748,120,23,51.5811653137207,0,4.795790545596741
6473,40.85903970040725,-73.84612577488855,123,22,52.148834228515625,0,4.820281565605037
